"일자"	"요일"	"시간대"	"업종"	"이용건수"
"20131203"	"화"	"02"	"음식점-중국음식"	"91"
"20131203"	"화"	"03"	"피자"	"5"
"20131203"	"화"	"03"	"음식점-족발/보쌈전문"	"8"
"20131203"	"화"	"03"	"치킨"	"22"
"20131203"	"화"	"03"	"음식점-중국음식"	"69"
"20131203"	"화"	"04"	"피자"	"5"
"20131203"	"화"	"04"	"음식점-족발/보쌈전문"	"8"
"20131203"	"화"	"04"	"치킨"	"15"
"20131203"	"화"	"04"	"음식점-중국음식"	"70"
"20131203"	"화"	"05"	"음식점-족발/보쌈전문"	"7"
"20131203"	"화"	"05"	"치킨"	"9"
"20131203"	"화"	"05"	"피자"	"9"
"20131203"	"화"	"05"	"음식점-중국음식"	"49"
"20131203"	"화"	"06"	"음식점-족발/보쌈전문"	"10"
"20131203"	"화"	"06"	"음식점-중국음식"	"62"
"20131203"	"화"	"07"	"치킨"	"6"
"20131203"	"화"	"07"	"음식점-중국음식"	"42"
"20131203"	"화"	"08"	"음식점-족발/보쌈전문"	"7"
"20131203"	"화"	"08"	"음식점-중국음식"	"57"
"20131203"	"화"	"09"	"음식점-족발/보쌈전문"	"13"
"20131203"	"화"	"09"	"피자"	"13"
"20131203"	"화"	"09"	"치킨"	"14"
"20131203"	"화"	"09"	"음식점-중국음식"	"171"
"20131203"	"화"	"10"	"치킨"	"23"
"20131203"	"화"	"10"	"음식점-족발/보쌈전문"	"39"
"20131203"	"화"	"10"	"피자"	"62"
"20131203"	"화"	"10"	"음식점-중국음식"	"473"
"20131203"	"화"	"11"	"음식점-족발/보쌈전문"	"66"
"20131203"	"화"	"11"	"치킨"	"79"
"20131203"	"화"	"11"	"피자"	"185"
"20131203"	"화"	"11"	"음식점-중국음식"	"1553"
"20131203"	"화"	"12"	"음식점-족발/보쌈전문"	"74"
"20131203"	"화"	"12"	"피자"	"174"
"20131203"	"화"	"12"	"치킨"	"207"
"20131203"	"화"	"12"	"음식점-중국음식"	"2072"
"20131203"	"화"	"13"	"음식점-족발/보쌈전문"	"65"
"20131203"	"화"	"13"	"피자"	"184"
"20131203"	"화"	"13"	"치킨"	"259"
"20131203"	"화"	"13"	"음식점-중국음식"	"1532"
"20131203"	"화"	"14"	"음식점-족발/보쌈전문"	"62"
"20131203"	"화"	"14"	"피자"	"212"
"20131203"	"화"	"14"	"치킨"	"274"
"20131203"	"화"	"14"	"음식점-중국음식"	"1083"
"20131203"	"화"	"15"	"음식점-족발/보쌈전문"	"62"
"20131203"	"화"	"15"	"피자"	"269"
"20131203"	"화"	"15"	"치킨"	"406"
"20131203"	"화"	"15"	"음식점-중국음식"	"924"
"20131203"	"화"	"16"	"음식점-족발/보쌈전문"	"102"
"20131203"	"화"	"16"	"피자"	"389"
"20131203"	"화"	"16"	"치킨"	"659"
"20131203"	"화"	"16"	"음식점-중국음식"	"977"
"20131203"	"화"	"17"	"음식점-족발/보쌈전문"	"154"
"20131203"	"화"	"17"	"피자"	"519"
"20131203"	"화"	"17"	"치킨"	"1124"
"20131203"	"화"	"17"	"음식점-중국음식"	"1281"
"20131203"	"화"	"18"	"음식점-족발/보쌈전문"	"282"
"20131203"	"화"	"18"	"피자"	"601"
"20131203"	"화"	"18"	"음식점-중국음식"	"1680"
"20131203"	"화"	"18"	"치킨"	"1927"
"20131203"	"화"	"19"	"음식점-족발/보쌈전문"	"333"
"20131203"	"화"	"19"	"피자"	"622"
"20131203"	"화"	"19"	"음식점-중국음식"	"1486"
"20131203"	"화"	"19"	"치킨"	"2340"
"20131203"	"화"	"20"	"음식점-족발/보쌈전문"	"210"
"20131203"	"화"	"20"	"피자"	"524"
"20131203"	"화"	"20"	"음식점-중국음식"	"957"
"20131203"	"화"	"20"	"치킨"	"2244"
"20131203"	"화"	"21"	"음식점-족발/보쌈전문"	"170"
"20131203"	"화"	"21"	"음식점-중국음식"	"393"
"20131203"	"화"	"21"	"피자"	"510"
"20131203"	"화"	"21"	"치킨"	"2162"
"20131203"	"화"	"22"	"음식점-족발/보쌈전문"	"127"
"20131203"	"화"	"22"	"음식점-중국음식"	"201"
"20131203"	"화"	"22"	"피자"	"396"
"20131203"	"화"	"22"	"치킨"	"2124"
"20131203"	"화"	"23"	"음식점-족발/보쌈전문"	"93"
"20131203"	"화"	"23"	"피자"	"123"
"20131203"	"화"	"23"	"음식점-중국음식"	"190"
"20131203"	"화"	"23"	"치킨"	"1366"
"20131204"	"수"	"00"	"피자"	"34"
"20131204"	"수"	"00"	"음식점-족발/보쌈전문"	"56"
"20131204"	"수"	"00"	"음식점-중국음식"	"142"
"20131204"	"수"	"00"	"치킨"	"608"
"20131204"	"수"	"01"	"피자"	"22"
"20131204"	"수"	"01"	"음식점-족발/보쌈전문"	"37"
"20131204"	"수"	"01"	"음식점-중국음식"	"108"
"20131204"	"수"	"01"	"치킨"	"191"
"20131204"	"수"	"02"	"음식점-족발/보쌈전문"	"8"
"20131204"	"수"	"02"	"피자"	"12"
"20131204"	"수"	"02"	"치킨"	"78"
"20131204"	"수"	"02"	"음식점-중국음식"	"107"
"20131204"	"수"	"03"	"피자"	"5"
"20131204"	"수"	"03"	"치킨"	"26"
"20131204"	"수"	"03"	"음식점-중국음식"	"77"
"20131204"	"수"	"04"	"음식점-족발/보쌈전문"	"7"
"20131204"	"수"	"04"	"피자"	"10"
"20131204"	"수"	"04"	"치킨"	"20"
"20131204"	"수"	"04"	"음식점-중국음식"	"74"
"20131204"	"수"	"05"	"피자"	"7"
"20131204"	"수"	"05"	"치킨"	"10"
"20131204"	"수"	"05"	"음식점-중국음식"	"73"
"20131204"	"수"	"06"	"음식점-족발/보쌈전문"	"11"
"20131204"	"수"	"06"	"음식점-중국음식"	"42"
"20131204"	"수"	"07"	"피자"	"7"
"20131204"	"수"	"07"	"음식점-족발/보쌈전문"	"8"
"20131204"	"수"	"07"	"음식점-중국음식"	"33"
"20131204"	"수"	"08"	"치킨"	"5"
"20131204"	"수"	"08"	"음식점-중국음식"	"50"
"20131204"	"수"	"09"	"치킨"	"7"
"20131204"	"수"	"09"	"음식점-족발/보쌈전문"	"14"
"20131204"	"수"	"09"	"피자"	"15"
"20131204"	"수"	"09"	"음식점-중국음식"	"166"
"20131204"	"수"	"10"	"치킨"	"14"
"20131204"	"수"	"10"	"음식점-족발/보쌈전문"	"31"
"20131204"	"수"	"10"	"피자"	"48"
"20131204"	"수"	"10"	"음식점-중국음식"	"477"
"20131204"	"수"	"11"	"음식점-족발/보쌈전문"	"60"
"20131204"	"수"	"11"	"치킨"	"95"
"20131204"	"수"	"11"	"피자"	"180"
"20131204"	"수"	"11"	"음식점-중국음식"	"1436"
"20131204"	"수"	"12"	"음식점-족발/보쌈전문"	"75"
"20131204"	"수"	"12"	"치킨"	"220"
"20131204"	"수"	"12"	"피자"	"235"
"20131204"	"수"	"12"	"음식점-중국음식"	"2089"
"20131204"	"수"	"13"	"음식점-족발/보쌈전문"	"59"
"20131204"	"수"	"13"	"피자"	"242"
"20131204"	"수"	"13"	"치킨"	"258"
"20131204"	"수"	"13"	"음식점-중국음식"	"1635"
"20131204"	"수"	"14"	"음식점-족발/보쌈전문"	"78"
"20131204"	"수"	"14"	"피자"	"248"
"20131204"	"수"	"14"	"치킨"	"283"
"20131204"	"수"	"14"	"음식점-중국음식"	"1155"
"20131204"	"수"	"15"	"음식점-족발/보쌈전문"	"66"
"20131204"	"수"	"15"	"피자"	"288"
"20131204"	"수"	"15"	"치킨"	"482"
"20131204"	"수"	"15"	"음식점-중국음식"	"985"
"20131204"	"수"	"16"	"음식점-족발/보쌈전문"	"96"
"20131204"	"수"	"16"	"피자"	"369"
"20131204"	"수"	"16"	"치킨"	"649"
"20131204"	"수"	"16"	"음식점-중국음식"	"937"
"20131204"	"수"	"17"	"음식점-족발/보쌈전문"	"190"
"20131204"	"수"	"17"	"피자"	"519"
"20131204"	"수"	"17"	"치킨"	"1268"
"20131204"	"수"	"17"	"음식점-중국음식"	"1350"
"20131204"	"수"	"18"	"음식점-족발/보쌈전문"	"326"
"20131204"	"수"	"18"	"피자"	"692"
"20131204"	"수"	"18"	"음식점-중국음식"	"1861"
"20131204"	"수"	"18"	"치킨"	"2007"
"20131204"	"수"	"19"	"음식점-족발/보쌈전문"	"321"
"20131204"	"수"	"19"	"피자"	"645"
"20131204"	"수"	"19"	"음식점-중국음식"	"1568"
"20131204"	"수"	"19"	"치킨"	"2472"
"20131204"	"수"	"20"	"음식점-족발/보쌈전문"	"239"
"20131204"	"수"	"20"	"피자"	"546"
"20131204"	"수"	"20"	"음식점-중국음식"	"959"
"20131204"	"수"	"20"	"치킨"	"2246"
"20131204"	"수"	"21"	"음식점-족발/보쌈전문"	"211"
"20131204"	"수"	"21"	"음식점-중국음식"	"390"
"20131204"	"수"	"21"	"피자"	"516"
"20131204"	"수"	"21"	"치킨"	"2370"
"20131204"	"수"	"22"	"음식점-족발/보쌈전문"	"160"
"20131204"	"수"	"22"	"음식점-중국음식"	"202"
"20131204"	"수"	"22"	"피자"	"390"
"20131204"	"수"	"22"	"치킨"	"2248"
"20131204"	"수"	"23"	"음식점-족발/보쌈전문"	"93"
"20131204"	"수"	"23"	"피자"	"138"
"20131204"	"수"	"23"	"음식점-중국음식"	"141"
"20131204"	"수"	"23"	"치킨"	"1391"
"20131205"	"목"	"00"	"피자"	"53"
"20131205"	"목"	"00"	"음식점-족발/보쌈전문"	"65"
"20131205"	"목"	"00"	"음식점-중국음식"	"157"
"20131205"	"목"	"00"	"치킨"	"606"
"20131205"	"목"	"01"	"피자"	"20"
"20131205"	"목"	"01"	"음식점-족발/보쌈전문"	"31"
"20131205"	"목"	"01"	"음식점-중국음식"	"126"
"20131205"	"목"	"01"	"치킨"	"246"
"20131205"	"목"	"02"	"피자"	"5"
"20131205"	"목"	"02"	"음식점-족발/보쌈전문"	"16"
"20131205"	"목"	"02"	"치킨"	"81"
"20131205"	"목"	"02"	"음식점-중국음식"	"112"
"20131205"	"목"	"03"	"음식점-족발/보쌈전문"	"12"
"20131205"	"목"	"03"	"피자"	"13"
"20131205"	"목"	"03"	"치킨"	"36"
"20131205"	"목"	"03"	"음식점-중국음식"	"88"
"20131205"	"목"	"04"	"피자"	"5"
"20131205"	"목"	"04"	"치킨"	"25"
"20131205"	"목"	"04"	"음식점-중국음식"	"75"
"20131205"	"목"	"05"	"음식점-족발/보쌈전문"	"5"
"20131205"	"목"	"05"	"치킨"	"7"
"20131205"	"목"	"05"	"음식점-중국음식"	"54"
"20131205"	"목"	"06"	"피자"	"5"
"20131205"	"목"	"06"	"음식점-족발/보쌈전문"	"7"
"20131205"	"목"	"06"	"치킨"	"8"
"20131205"	"목"	"06"	"음식점-중국음식"	"49"
"20131205"	"목"	"07"	"피자"	"5"
"20131205"	"목"	"07"	"음식점-족발/보쌈전문"	"12"
"20131205"	"목"	"07"	"음식점-중국음식"	"41"
"20131205"	"목"	"08"	"치킨"	"6"
"20131205"	"목"	"08"	"음식점-중국음식"	"72"
"20131205"	"목"	"09"	"치킨"	"8"
"20131205"	"목"	"09"	"피자"	"10"
"20131205"	"목"	"09"	"음식점-족발/보쌈전문"	"17"
"20131205"	"목"	"09"	"음식점-중국음식"	"181"
"20131205"	"목"	"10"	"치킨"	"30"
"20131205"	"목"	"10"	"음식점-족발/보쌈전문"	"43"
"20131205"	"목"	"10"	"피자"	"56"
"20131205"	"목"	"10"	"음식점-중국음식"	"496"
"20131205"	"목"	"11"	"음식점-족발/보쌈전문"	"57"
"20131205"	"목"	"11"	"치킨"	"108"
"20131205"	"목"	"11"	"피자"	"177"
"20131205"	"목"	"11"	"음식점-중국음식"	"1549"
"20131205"	"목"	"12"	"음식점-족발/보쌈전문"	"69"
"20131205"	"목"	"12"	"피자"	"233"
"20131205"	"목"	"12"	"치킨"	"237"
"20131205"	"목"	"12"	"음식점-중국음식"	"2230"
"20131205"	"목"	"13"	"음식점-족발/보쌈전문"	"70"
"20131205"	"목"	"13"	"피자"	"242"
"20131205"	"목"	"13"	"치킨"	"261"
"20131205"	"목"	"13"	"음식점-중국음식"	"1686"
"20131205"	"목"	"14"	"음식점-족발/보쌈전문"	"64"
"20131205"	"목"	"14"	"피자"	"238"
"20131205"	"목"	"14"	"치킨"	"301"
"20131205"	"목"	"14"	"음식점-중국음식"	"1185"
"20131205"	"목"	"15"	"음식점-족발/보쌈전문"	"62"
"20131205"	"목"	"15"	"피자"	"311"
"20131205"	"목"	"15"	"치킨"	"471"
"20131205"	"목"	"15"	"음식점-중국음식"	"931"
"20131205"	"목"	"16"	"음식점-족발/보쌈전문"	"121"
"20131205"	"목"	"16"	"피자"	"388"
"20131205"	"목"	"16"	"치킨"	"716"
"20131205"	"목"	"16"	"음식점-중국음식"	"964"
"20131205"	"목"	"17"	"음식점-족발/보쌈전문"	"200"
"20131205"	"목"	"17"	"피자"	"512"
"20131205"	"목"	"17"	"치킨"	"1336"
"20131205"	"목"	"17"	"음식점-중국음식"	"1342"
"20131205"	"목"	"18"	"음식점-족발/보쌈전문"	"351"
"20131205"	"목"	"18"	"피자"	"716"
"20131205"	"목"	"18"	"음식점-중국음식"	"1885"
"20131205"	"목"	"18"	"치킨"	"2123"
"20131205"	"목"	"19"	"음식점-족발/보쌈전문"	"370"
"20131205"	"목"	"19"	"피자"	"750"
"20131205"	"목"	"19"	"음식점-중국음식"	"1645"
"20131205"	"목"	"19"	"치킨"	"2707"
"20131205"	"목"	"20"	"음식점-족발/보쌈전문"	"253"
"20131205"	"목"	"20"	"피자"	"676"
"20131205"	"목"	"20"	"음식점-중국음식"	"984"
"20131205"	"목"	"20"	"치킨"	"2390"
"20131205"	"목"	"21"	"음식점-족발/보쌈전문"	"205"
"20131205"	"목"	"21"	"음식점-중국음식"	"398"
"20131205"	"목"	"21"	"피자"	"537"
"20131205"	"목"	"21"	"치킨"	"2474"
"20131205"	"목"	"22"	"음식점-족발/보쌈전문"	"143"
"20131205"	"목"	"22"	"음식점-중국음식"	"217"
"20131205"	"목"	"22"	"피자"	"363"
"20131205"	"목"	"22"	"치킨"	"2267"
"20131205"	"목"	"23"	"피자"	"128"
"20131205"	"목"	"23"	"음식점-족발/보쌈전문"	"136"
"20131205"	"목"	"23"	"음식점-중국음식"	"194"
"20131205"	"목"	"23"	"치킨"	"1568"
"20131206"	"금"	"00"	"피자"	"20"
"20131206"	"금"	"00"	"음식점-족발/보쌈전문"	"52"
"20131206"	"금"	"00"	"음식점-중국음식"	"208"
"20131206"	"금"	"00"	"치킨"	"645"
"20131206"	"금"	"01"	"피자"	"16"
"20131206"	"금"	"01"	"음식점-족발/보쌈전문"	"35"
"20131206"	"금"	"01"	"음식점-중국음식"	"153"
"20131206"	"금"	"01"	"치킨"	"237"
"20131206"	"금"	"02"	"음식점-족발/보쌈전문"	"14"
"20131206"	"금"	"02"	"피자"	"14"
"20131206"	"금"	"02"	"치킨"	"79"
"20131206"	"금"	"02"	"음식점-중국음식"	"125"
"20131206"	"금"	"03"	"음식점-족발/보쌈전문"	"7"
"20131206"	"금"	"03"	"치킨"	"37"
"20131206"	"금"	"03"	"음식점-중국음식"	"82"
"20131206"	"금"	"04"	"피자"	"8"
"20131206"	"금"	"04"	"치킨"	"18"
"20131206"	"금"	"04"	"음식점-중국음식"	"75"
"20131206"	"금"	"05"	"치킨"	"8"
"20131206"	"금"	"05"	"피자"	"8"
"20131206"	"금"	"05"	"음식점-중국음식"	"58"
"20131206"	"금"	"06"	"음식점-족발/보쌈전문"	"6"
"20131206"	"금"	"06"	"음식점-중국음식"	"62"
"20131206"	"금"	"07"	"음식점-족발/보쌈전문"	"11"
"20131206"	"금"	"07"	"음식점-중국음식"	"36"
"20131206"	"금"	"08"	"치킨"	"6"
"20131206"	"금"	"08"	"음식점-중국음식"	"73"
"20131206"	"금"	"09"	"치킨"	"13"
"20131206"	"금"	"09"	"피자"	"15"
"20131206"	"금"	"09"	"음식점-족발/보쌈전문"	"20"
"20131206"	"금"	"09"	"음식점-중국음식"	"176"
"20131206"	"금"	"10"	"치킨"	"27"
"20131206"	"금"	"10"	"음식점-족발/보쌈전문"	"31"
"20131206"	"금"	"10"	"피자"	"56"
"20131206"	"금"	"10"	"음식점-중국음식"	"527"
"20131206"	"금"	"11"	"음식점-족발/보쌈전문"	"81"
"20131206"	"금"	"11"	"치킨"	"130"
"20131206"	"금"	"11"	"피자"	"203"
"20131206"	"금"	"11"	"음식점-중국음식"	"1665"
"20131206"	"금"	"12"	"음식점-족발/보쌈전문"	"71"
"20131206"	"금"	"12"	"치킨"	"251"
"20131206"	"금"	"12"	"피자"	"300"
"20131206"	"금"	"12"	"음식점-중국음식"	"2277"
"20131206"	"금"	"13"	"음식점-족발/보쌈전문"	"62"
"20131206"	"금"	"13"	"치킨"	"247"
"20131206"	"금"	"13"	"피자"	"274"
"20131206"	"금"	"13"	"음식점-중국음식"	"1783"
"20131206"	"금"	"14"	"음식점-족발/보쌈전문"	"75"
"20131206"	"금"	"14"	"피자"	"274"
"20131206"	"금"	"14"	"치킨"	"325"
"20131206"	"금"	"14"	"음식점-중국음식"	"1221"
"20131206"	"금"	"15"	"음식점-족발/보쌈전문"	"73"
"20131206"	"금"	"15"	"피자"	"311"
"20131206"	"금"	"15"	"치킨"	"488"
"20131206"	"금"	"15"	"음식점-중국음식"	"1001"
"20131206"	"금"	"16"	"음식점-족발/보쌈전문"	"131"
"20131206"	"금"	"16"	"피자"	"425"
"20131206"	"금"	"16"	"치킨"	"753"
"20131206"	"금"	"16"	"음식점-중국음식"	"1015"
"20131206"	"금"	"17"	"음식점-족발/보쌈전문"	"238"
"20131206"	"금"	"17"	"피자"	"560"
