03.8.31,0,3412,29.91342466,0,10000007,19,7
03.9.30,0,3412,28.97863014,0,10000007,19,8
03.10.31,0,3412,29.91342466,0,10000007,19,9
03.11.30,0,3412,28.97863014,0,10000007,19,10
03.12.31,0,3412,29.91342466,0,10000007,19,11
04.1.31,0,3412,29.91342466,0,10000007,19,12
04.2.29,0,3412,28.04383562,0,10000007,19,13
04.3.31,0,3412,29.91342466,0,10000007,19,14
04.4.30,0,3412,28.97863014,0,10000007,19,15
04.5.31,0,3412,29.91342466,0,10000007,19,16
04.6.30,0,3412,28.97863014,0,10000007,19,17
04.7.31,0,3412,29.91342466,0,10000007,19,18
04.8.31,3412,0,29.91342466,0,10000007,19,19
03.1.31,0,10702,0,0,10000008,20,0
03.2.28,0,10702,85.02958904,0,10000008,20,1
03.3.31,0,10702,93.82575342,0,10000008,20,2
03.4.30,0,10702,90.89369863,0,10000008,20,3
03.5.31,0,10702,93.82575342,0,10000008,20,4
03.6.30,0,10702,90.89369863,0,10000008,20,5
03.7.31,0,10702,93.82575342,0,10000008,20,6
03.8.31,0,10702,93.82575342,0,10000008,20,7
03.9.30,0,10702,90.89369863,0,10000008,20,8
03.10.31,0,10702,93.82575342,0,10000008,20,9
03.11.30,0,10702,90.89369863,0,10000008,20,10
03.12.31,0,10702,93.82575342,0,10000008,20,11
04.1.31,0,10702,93.82575342,0,10000008,20,12
04.2.29,0,10702,87.96164384,0,10000008,20,13
04.3.31,0,10702,93.82575342,0,10000008,20,14
04.4.30,0,10702,90.89369863,0,10000008,20,15
04.5.31,0,10702,93.82575342,0,10000008,20,16
04.6.30,0,10702,90.89369863,0,10000008,20,17
04.7.31,0,10702,93.82575342,0,10000008,20,18
04.8.31,0,10702,93.82575342,0,10000008,20,19
04.9.30,10702,0,90.89369863,0,10000008,20,20
03.1.31,0,1488,0,0,10000009,8,0
03.2.28,0,1488,11.82246575,0,10000009,8,1
03.3.31,0,1488,13.04547945,0,10000009,8,2
03.4.30,0,1488,12.63780822,0,10000009,8,3
03.5.31,0,1488,13.04547945,0,10000009,8,4
03.6.30,0,1488,12.63780822,0,10000009,8,5
03.7.31,0,1488,13.04547945,0,10000009,8,6
03.8.31,0,1488,13.04547945,0,10000009,8,7
03.9.30,1488,0,12.63780822,0,10000009,8,8
03.1.31,0,5391,0,0,10000010,35,0
03.2.28,0,5391,42.83260274,0,10000010,35,1
03.3.31,0,5391,47.26356164,0,10000010,35,2
03.4.30,0,5391,45.78657534,0,10000010,35,3
03.5.31,0,5391,47.26356164,0,10000010,35,4
03.6.30,0,5391,45.78657534,0,10000010,35,5
03.7.31,0,5391,47.26356164,0,10000010,35,6
03.8.31,0,5391,47.26356164,0,10000010,35,7
03.9.30,0,5391,45.78657534,0,10000010,35,8
03.10.31,0,5391,47.26356164,0,10000010,35,9
03.11.30,0,5391,45.78657534,0,10000010,35,10
03.12.31,0,5391,47.26356164,0,10000010,35,11
04.1.31,0,5391,47.26356164,0,10000010,35,12
04.2.29,0,5391,44.30958904,0,10000010,35,13
04.3.31,0,5391,47.26356164,0,10000010,35,14
04.4.30,0,5391,45.78657534,0,10000010,35,15
04.5.31,0,5391,47.26356164,0,10000010,35,16
04.6.30,0,5391,45.78657534,0,10000010,35,17
04.7.31,0,5391,47.26356164,0,10000010,35,18
04.8.31,0,5391,47.26356164,0,10000010,35,19
04.9.30,0,5391,45.78657534,0,10000010,35,20
04.10.31,0,5391,47.26356164,0,10000010,35,21
04.11.30,0,5391,45.78657534,0,10000010,35,22
04.12.31,0,5391,47.26356164,0,10000010,35,23
05.1.31,0,5391,47.26356164,0,10000010,35,24
05.2.28,0,5391,42.83260274,0,10000010,35,25
05.3.31,0,5391,47.26356164,0,10000010,35,26
05.4.30,0,5391,45.78657534,0,10000010,35,27
05.5.31,0,5391,47.26356164,0,10000010,35,28
05.6.30,0,5391,45.78657534,0,10000010,35,29
05.7.31,0,5391,47.26356164,0,10000010,35,30
05.8.31,0,5391,47.26356164,0,10000010,35,31
05.9.30,0,5391,45.78657534,0,10000010,35,32
05.10.31,0,5391,47.26356164,0,10000010,35,33
05.11.30,0,5391,45.78657534,0,10000010,35,34
05.12.31,5391,0,47.26356164,0,10000010,35,35
03.1.31,0,1238,0,0,10000011,11,0
03.2.28,0,1238,9.836164384,0,10000011,11,1
03.3.31,0,1238,10.85369863,0,10000011,11,2
03.4.30,0,1238,10.51452055,0,10000011,11,3
03.5.31,0,1238,10.85369863,0,10000011,11,4
03.6.30,0,1238,10.51452055,0,10000011,11,5
03.7.31,0,1238,10.85369863,0,10000011,11,6
03.8.31,0,1238,10.85369863,0,10000011,11,7
03.9.30,0,1238,10.51452055,0,10000011,11,8
03.10.31,0,1238,10.85369863,0,10000011,11,9
03.11.30,0,1238,10.51452055,0,10000011,11,10
03.12.31,1238,0,10.85369863,0,10000011,11,11
03.1.31,0,1932,0,0,10000012,35,0
03.2.28,0,1932,15.35013699,0,10000012,35,1
03.3.31,0,1932,16.93808219,0,10000012,35,2
03.4.30,0,1932,16.40876712,0,10000012,35,3
03.5.31,0,1932,16.93808219,0,10000012,35,4
03.6.30,0,1932,16.40876712,0,10000012,35,5
03.7.31,0,1932,16.93808219,0,10000012,35,6
03.8.31,0,1932,16.93808219,0,10000012,35,7
03.9.30,0,1932,16.40876712,0,10000012,35,8
03.10.31,0,1932,16.93808219,0,10000012,35,9
03.11.30,0,1932,16.40876712,0,10000012,35,10
03.12.31,0,1932,16.93808219,0,10000012,35,11
04.1.31,0,1932,16.93808219,0,10000012,35,12
04.2.29,0,1932,15.87945205,0,10000012,35,13
04.3.31,0,1932,16.93808219,0,10000012,35,14
04.4.30,0,1932,16.40876712,0,10000012,35,15
04.5.31,0,1932,16.93808219,0,10000012,35,16
04.6.30,0,1932,16.40876712,0,10000012,35,17
04.7.31,0,1932,16.93808219,0,10000012,35,18
04.8.31,0,1932,16.93808219,0,10000012,35,19
04.9.30,0,1932,16.40876712,0,10000012,35,20
04.10.31,0,1932,16.93808219,0,10000012,35,21
04.11.30,0,1932,16.40876712,0,10000012,35,22
04.12.31,0,1932,16.93808219,0,10000012,35,23
05.1.31,0,1932,16.93808219,0,10000012,35,24
05.2.28,0,1932,15.35013699,0,10000012,35,25
05.3.31,0,1932,16.93808219,0,10000012,35,26
05.4.30,0,1932,16.40876712,0,10000012,35,27
05.5.31,0,1932,16.93808219,0,10000012,35,28
05.6.30,0,1932,16.40876712,0,10000012,35,29
05.7.31,0,1932,16.93808219,0,10000012,35,30
05.8.31,0,1932,16.93808219,0,10000012,35,31
05.9.30,0,1932,16.40876712,0,10000012,35,32
05.10.31,0,1932,16.93808219,0,10000012,35,33
05.11.30,0,1932,16.40876712,0,10000012,35,34
05.12.31,1932,0,16.93808219,0,10000012,35,35
03.1.31,0,1960,0,0,10000013,6,0
03.2.28,0,1960,15.57260274,0,10000013,6,1
03.3.31,0,1960,17.18356164,0,10000013,6,2
03.4.30,0,1960,16.64657534,0,10000013,6,3
03.5.31,0,1960,17.18356164,0,10000013,6,4
03.6.30,0,1960,16.64657534,0,10000013,6,5
03.7.31,1960,0,17.18356164,0,10000013,6,6
03.1.31,0,1577,0,0,10000014,9,0
03.2.28,0,1577,12.52958904,0,10000014,9,1
03.3.31,0,1577,13.82575342,0,10000014,9,2
03.4.30,0,1577,13.39369863,0,10000014,9,3
03.5.31,0,1577,13.82575342,0,10000014,9,4
03.6.30,0,1577,13.39369863,0,10000014,9,5
03.7.31,0,1577,13.82575342,0,10000014,9,6
03.8.31,0,1577,13.82575342,0,10000014,9,7
03.9.30,0,1577,13.39369863,0,10000014,9,8
03.10.31,1577,0,13.82575342,0,10000014,9,9
03.1.31,0,2199,0,0,10000015,22,0
03.2.28,0,2199,17.47150685,0,10000015,22,1
03.3.31,0,2199,19.27890411,0,10000015,22,2
03.4.30,0,2199,18.67643836,0,10000015,22,3
03.5.31,0,2199,19.27890411,0,10000015,22,4
03.6.30,0,2199,18.67643836,0,10000015,22,5
03.7.31,0,2199,19.27890411,0,10000015,22,6
03.8.31,0,2199,19.27890411,0,10000015,22,7
03.9.30,0,2199,18.67643836,0,10000015,22,8
03.10.31,0,2199,19.27890411,0,10000015,22,9
03.11.30,0,2199,18.67643836,0,10000015,22,10
03.12.31,0,2199,19.27890411,0,10000015,22,11
04.1.31,0,2199,19.27890411,0,10000015,22,12
04.2.29,0,2199,18.0739726,0,10000015,22,13
04.3.31,0,2199,19.27890411,0,10000015,22,14
04.4.30,0,2199,18.67643836,0,10000015,22,15
04.5.31,0,2199,19.27890411,0,10000015,22,16
04.6.30,0,2199,18.67643836,0,10000015,22,17
04.7.31,0,2199,19.27890411,0,10000015,22,18
04.8.31,0,2199,19.27890411,0,10000015,22,19
04.9.30,0,2199,18.67643836,0,10000015,22,20
04.10.31,0,2199,19.27890411,0,10000015,22,21
04.11.30,2199,0,18.67643836,0,10000015,22,22
03.1.31,0,1847,0,0,10000016,10,0
03.2.28,0,1847,14.67479452,0,10000016,10,1
03.3.31,0,1847,16.19287671,0,10000016,10,2
03.4.30,0,1847,15.68684932,0,10000016,10,3
03.5.31,0,1847,16.19287671,0,10000016,10,4
03.6.30,0,1847,15.68684932,0,10000016,10,5
03.7.31,0,1847,16.19287671,0,10000016,10,6
03.8.31,0,1847,16.19287671,0,10000016,10,7
03.9.30,0,1847,15.68684932,0,10000016,10,8
03.10.31,0,1847,16.19287671,0,10000016,10,9
03.11.30,1847,0,15.68684932,0,10000016,10,10
03.1.31,0,2801,0,0,10000017,7,0
03.2.28,0,2801,22.25452055,0,10000017,7,1
03.3.31,0,2801,24.55671233,0,10000017,7,2
03.4.30,0,2801,23.78931507,0,10000017,7,3
03.5.31,0,2801,24.55671233,0,10000017,7,4
03.6.30,0,2801,23.78931507,0,10000017,7,5
03.7.31,0,2801,24.55671233,0,10000017,7,6
03.8.31,2801,0,24.55671233,0,10000017,7,7
03.1.31,0,2675,0,0,10000018,20,0
03.2.28,0,2675,21.25342466,0,10000018,20,1
03.3.31,0,2675,23.45205479,0,10000018,20,2
03.4.30,0,2675,22.71917808,0,10000018,20,3
03.5.31,0,2675,23.45205479,0,10000018,20,4
03.6.30,0,2675,22.71917808,0,10000018,20,5
03.7.31,0,2675,23.45205479,0,10000018,20,6
03.8.31,0,2675,23.45205479,0,10000018,20,7
03.9.30,0,2675,22.71917808,0,10000018,20,8
03.10.31,0,2675,23.45205479,0,10000018,20,9
03.11.30,0,2675,22.71917808,0,10000018,20,10
03.12.31,0,2675,23.45205479,0,10000018,20,11
04.1.31,0,2675,23.45205479,0,10000018,20,12
04.2.29,0,2675,21.98630137,0,10000018,20,13
04.3.31,0,2675,23.45205479,0,10000018,20,14
04.4.30,0,2675,22.71917808,0,10000018,20,15
04.5.31,0,2675,23.45205479,0,10000018,20,16
04.6.30,0,2675,22.71917808,0,10000018,20,17
04.7.31,0,2675,23.45205479,0,10000018,20,18
04.8.31,0,2675,23.45205479,0,10000018,20,19
04.9.30,2675,0,22.71917808,0,10000018,20,20
03.1.31,0,1451,0,0,10000019,4,0
03.2.28,0,1451,11.52849315,0,10000019,4,1
03.3.31,0,1451,12.72109589,0,10000019,4,2
03.4.30,0,1451,12.32356164,0,10000019,4,3
03.5.31,1451,0,12.72109589,0,10000019,4,4
03.1.31,0,1990,0,0,10000020,17,0
03.2.28,0,1990,15.8109589,0,10000020,17,1
03.3.31,0,1990,17.44657534,0,10000020,17,2
03.4.30,0,1990,16.90136986,0,10000020,17,3
03.5.31,0,1990,17.44657534,0,10000020,17,4
03.6.30,0,1990,16.90136986,0,10000020,17,5
03.7.31,0,1990,17.44657534,0,10000020,17,6
03.8.31,0,1990,17.44657534,0,10000020,17,7
03.9.30,0,1990,16.90136986,0,10000020,17,8
03.10.31,0,1990,17.44657534,0,10000020,17,9
03.11.30,0,1990,16.90136986,0,10000020,17,10
03.12.31,0,1990,17.44657534,0,10000020,17,11
04.1.31,0,1990,17.44657534,0,10000020,17,12
04.2.29,0,1990,16.35616438,0,10000020,17,13
04.3.31,0,1990,17.44657534,0,10000020,17,14
04.4.30,0,1990,16.90136986,0,10000020,17,15
04.5.31,0,1990,17.44657534,0,10000020,17,16
04.6.30,1990,0,16.90136986,0,10000020,17,17
03.1.31,0,6364,0,0,10000021,25,0
03.2.28,0,6364,50.56328767,0,10000021,25,1
03.3.31,0,6364,55.7939726,0,10000021,25,2
03.4.30,0,6364,54.05041096,0,10000021,25,3
03.5.31,0,6364,55.7939726,0,10000021,25,4
03.6.30,0,6364,54.05041096,0,10000021,25,5
03.7.31,0,6364,55.7939726,0,10000021,25,6
03.8.31,0,6364,55.7939726,0,10000021,25,7
03.9.30,0,6364,54.05041096,0,10000021,25,8
03.10.31,0,6364,55.7939726,0,10000021,25,9
03.11.30,0,6364,54.05041096,0,10000021,25,10
03.12.31,0,6364,55.7939726,0,10000021,25,11
04.1.31,0,6364,55.7939726,0,10000021,25,12
04.2.29,0,6364,52.30684932,0,10000021,25,13
04.3.31,0,6364,55.7939726,0,10000021,25,14
04.4.30,0,6364,54.05041096,0,10000021,25,15
04.5.31,0,6364,55.7939726,0,10000021,25,16
04.6.30,0,6364,54.05041096,0,10000021,25,17
04.7.31,0,6364,55.7939726,0,10000021,25,18
04.8.31,0,6364,55.7939726,0,10000021,25,19
04.9.30,0,6364,54.05041096,0,10000021,25,20
04.10.31,0,6364,55.7939726,0,10000021,25,21
04.11.30,0,6364,54.05041096,0,10000021,25,22
04.12.31,0,6364,55.7939726,0,10000021,25,23
05.1.31,0,6364,55.7939726,0,10000021,25,24
05.2.28,6364,0,50.56328767,0,10000021,25,25
03.1.31,0,1909,0,0,10000022,4,0
03.2.28,0,1909,15.16739726,0,10000022,4,1
03.3.31,0,1909,16.73643836,0,10000022,4,2
03.4.30,0,1909,16.21342466,0,10000022,4,3
03.5.31,1909,0,16.73643836,0,10000022,4,4
03.1.31,0,5980,0,0,10000023,5,0
03.2.28,0,5980,47.51232877,0,10000023,5,1
03.3.31,0,5980,52.42739726,0,10000023,5,2
03.4.30,5980,0,50.7890411,59.8,10000023,5,3
03.5.31,0,0,0,0,10000023,5,4
03.6.30,0,0,0,0,10000023,5,5
03.1.31,0,6852,0,0,10000024,19,0
03.2.28,0,6852,54.44054795,0,10000024,19,1
03.3.31,0,6852,60.07232877,0,10000024,19,2
03.4.30,0,6852,58.19506849,0,10000024,19,3
03.5.31,0,6852,60.07232877,0,10000024,19,4
03.6.30,0,6852,58.19506849,0,10000024,19,5
03.7.31,0,6852,60.07232877,0,10000024,19,6
03.8.31,0,6852,60.07232877,0,10000024,19,7
03.9.30,0,6852,58.19506849,0,10000024,19,8
03.10.31,0,6852,60.07232877,0,10000024,19,9
03.11.30,0,6852,58.19506849,0,10000024,19,10
03.12.31,0,6852,60.07232877,0,10000024,19,11
04.1.31,0,6852,60.07232877,0,10000024,19,12
04.2.29,0,6852,56.31780822,0,10000024,19,13
04.3.31,0,6852,60.07232877,0,10000024,19,14
04.4.30,0,6852,58.19506849,0,10000024,19,15
04.5.31,0,6852,60.07232877,0,10000024,19,16
04.6.30,0,6852,58.19506849,0,10000024,19,17
04.7.31,0,6852,60.07232877,0,10000024,19,18
04.8.31,6852,0,60.07232877,0,10000024,19,19
03.1.31,0,1414,0,0,10000025,24,0
03.2.28,0,1414,11.23452055,0,10000025,24,1
03.3.31,0,1414,12.39671233,0,10000025,24,2
03.4.30,0,1414,12.00931507,0,10000025,24,3
03.5.31,0,1414,12.39671233,0,10000025,24,4
03.6.30,0,1414,12.00931507,0,10000025,24,5
03.7.31,0,1414,12.39671233,0,10000025,24,6
03.8.31,0,1414,12.39671233,0,10000025,24,7
03.9.30,0,1414,12.00931507,0,10000025,24,8
03.10.31,0,1414,12.39671233,0,10000025,24,9
03.11.30,0,1414,12.00931507,0,10000025,24,10
03.12.31,0,1414,12.39671233,0,10000025,24,11
04.1.31,0,1414,12.39671233,0,10000025,24,12
04.2.29,0,1414,11.62191781,0,10000025,24,13
04.3.31,0,1414,12.39671233,0,10000025,24,14
04.4.30,0,1414,12.00931507,0,10000025,24,15
04.5.31,0,1414,12.39671233,0,10000025,24,16
04.6.30,0,1414,12.00931507,0,10000025,24,17
04.7.31,0,1414,12.39671233,0,10000025,24,18
04.8.31,0,1414,12.39671233,0,10000025,24,19
04.9.30,0,1414,12.00931507,0,10000025,24,20
04.10.31,0,1414,12.39671233,0,10000025,24,21
04.11.30,0,1414,12.00931507,0,10000025,24,22
04.12.31,0,1414,12.39671233,0,10000025,24,23
05.1.31,1414,0,12.39671233,0,10000025,24,24
03.1.31,0,1405,0,0,10000026,5,0
03.2.28,0,1405,11.1630137,0,10000026,5,1
03.3.31,0,1405,12.31780822,0,10000026,5,2
03.4.30,0,1405,11.93287671,0,10000026,5,3
03.5.31,0,1405,12.31780822,0,10000026,5,4
03.6.30,1405,0,11.93287671,0,10000026,5,5
03.1.31,0,6117,0,0,10000027,24,0
03.2.28,0,6117,48.60082192,0,10000027,24,1
03.3.31,0,6117,53.62849315,0,10000027,24,2
03.4.30,0,6117,51.95260274,0,10000027,24,3
03.5.31,0,6117,53.62849315,0,10000027,24,4
03.6.30,0,6117,51.95260274,0,10000027,24,5
03.7.31,0,6117,53.62849315,0,10000027,24,6
03.8.31,0,6117,53.62849315,0,10000027,24,7
03.9.30,0,6117,51.95260274,0,10000027,24,8
03.10.31,0,6117,53.62849315,0,10000027,24,9
03.11.30,0,6117,51.95260274,0,10000027,24,10
03.12.31,0,6117,53.62849315,0,10000027,24,11
04.1.31,0,6117,53.62849315,0,10000027,24,12
04.2.29,0,6117,50.27671233,0,10000027,24,13
04.3.31,0,6117,53.62849315,0,10000027,24,14
04.4.30,0,6117,51.95260274,0,10000027,24,15
04.5.31,0,6117,53.62849315,0,10000027,24,16
04.6.30,0,6117,51.95260274,0,10000027,24,17
04.7.31,0,6117,53.62849315,0,10000027,24,18
04.8.31,0,6117,53.62849315,0,10000027,24,19
04.9.30,0,6117,51.95260274,0,10000027,24,20
04.10.31,0,6117,53.62849315,0,10000027,24,21
04.11.30,0,6117,51.95260274,0,10000027,24,22
04.12.31,0,6117,53.62849315,0,10000027,24,23
05.1.31,6117,0,53.62849315,0,10000027,24,24
03.1.31,0,1610,0,0,10000028,11,0
03.2.28,0,1610,12.79178082,0,10000028,11,1
03.3.31,0,1610,14.11506849,0,10000028,11,2
03.4.30,0,1610,13.6739726,0,10000028,11,3
03.5.31,0,1610,14.11506849,0,10000028,11,4
03.6.30,0,1610,13.6739726,0,10000028,11,5
03.7.31,0,1610,14.11506849,0,10000028,11,6
03.8.31,0,1610,14.11506849,0,10000028,11,7
03.9.30,0,1610,13.6739726,0,10000028,11,8
03.10.31,0,1610,14.11506849,0,10000028,11,9
03.11.30,0,1610,13.6739726,0,10000028,11,10
03.12.31,1610,0,14.11506849,0,10000028,11,11
03.1.31,0,1933,0,0,10000029,1,0
03.2.28,1933,0,15.35808219,0,10000029,1,1
03.1.31,0,2255,0,0,10000030,25,0
03.2.28,0,2255,17.91643836,0,10000030,25,1
03.3.31,0,2255,19.76986301,0,10000030,25,2
03.4.30,0,2255,19.15205479,0,10000030,25,3
03.5.31,0,2255,19.76986301,0,10000030,25,4
03.6.30,0,2255,19.15205479,0,10000030,25,5
03.7.31,0,2255,19.76986301,0,10000030,25,6
03.8.31,0,2255,19.76986301,0,10000030,25,7
03.9.30,0,2255,19.15205479,0,10000030,25,8
03.10.31,0,2255,19.76986301,0,10000030,25,9
03.11.30,0,2255,19.15205479,0,10000030,25,10
03.12.31,0,2255,19.76986301,0,10000030,25,11
04.1.31,0,2255,19.76986301,0,10000030,25,12
04.2.29,0,2255,18.53424658,0,10000030,25,13
04.3.31,0,2255,19.76986301,0,10000030,25,14
04.4.30,0,2255,19.15205479,0,10000030,25,15
04.5.31,0,2255,19.76986301,0,10000030,25,16
04.6.30,0,2255,19.15205479,0,10000030,25,17
04.7.31,0,2255,19.76986301,0,10000030,25,18
04.8.31,0,2255,19.76986301,0,10000030,25,19
04.9.30,0,2255,19.15205479,0,10000030,25,20
04.10.31,0,2255,19.76986301,0,10000030,25,21
04.11.30,0,2255,19.15205479,0,10000030,25,22
04.12.31,0,2255,19.76986301,0,10000030,25,23
05.1.31,0,2255,19.76986301,0,10000030,25,24
05.2.28,2255,0,17.91643836,0,10000030,25,25
03.1.31,0,3238,0,0,10000031,33,0
03.2.28,0,3238,25.72657534,0,10000031,33,1
03.3.31,0,3238,28.38794521,0,10000031,33,2
03.4.30,0,3238,27.50082192,0,10000031,33,3
03.5.31,0,3238,28.38794521,0,10000031,33,4
03.6.30,0,3238,27.50082192,0,10000031,33,5
