03.11.30,0,2588,10.99013699,0,10000005,17,10
03.12.31,0,2588,11.34465753,0,10000005,17,11
04.1.31,0,2588,11.34465753,0,10000005,17,12
04.2.29,0,2588,10.63561644,0,10000005,17,13
04.3.31,0,2588,11.34465753,0,10000005,17,14
04.4.30,0,2588,10.99013699,0,10000005,17,15
04.5.31,0,2588,11.34465753,0,10000005,17,16
04.6.30,2588,0,10.99013699,0,10000005,17,17
03.1.31,0,1436,0,0,10000006,17,0
03.2.28,0,1436,5.704657534,0,10000006,17,1
03.3.31,0,1436,6.294794521,0,10000006,17,2
03.4.30,0,1436,6.098082192,0,10000006,17,3
03.5.31,0,1436,6.294794521,0,10000006,17,4
03.6.30,0,1436,6.098082192,0,10000006,17,5
03.7.31,0,1436,6.294794521,0,10000006,17,6
03.8.31,0,1436,6.294794521,0,10000006,17,7
03.9.30,0,1436,6.098082192,0,10000006,17,8
03.10.31,0,1436,6.294794521,0,10000006,17,9
03.11.30,0,1436,6.098082192,0,10000006,17,10
03.12.31,0,1436,6.294794521,0,10000006,17,11
04.1.31,0,1436,6.294794521,0,10000006,17,12
04.2.29,0,1436,5.901369863,0,10000006,17,13
04.3.31,0,1436,6.294794521,0,10000006,17,14
04.4.30,0,1436,6.098082192,0,10000006,17,15
04.5.31,0,1436,6.294794521,0,10000006,17,16
04.6.30,1436,0,6.098082192,0,10000006,17,17
03.1.31,0,1912,0,0,10000007,2,0
03.2.28,0,1912,7.595616438,0,10000007,2,1
03.3.31,1912,0,8.381369863,0,10000007,2,2
03.1.31,0,1668,0,0,10000008,28,0
03.2.28,0,1668,6.62630137,0,10000008,28,1
03.3.31,0,1668,7.311780822,0,10000008,28,2
03.4.30,0,1668,7.083287671,0,10000008,28,3
03.5.31,0,1668,7.311780822,0,10000008,28,4
03.6.30,0,1668,7.083287671,0,10000008,28,5
03.7.31,0,1668,7.311780822,0,10000008,28,6
03.8.31,0,1668,7.311780822,0,10000008,28,7
03.9.30,0,1668,7.083287671,0,10000008,28,8
03.10.31,0,1668,7.311780822,0,10000008,28,9
03.11.30,0,1668,7.083287671,0,10000008,28,10
03.12.31,0,1668,7.311780822,0,10000008,28,11
04.1.31,0,1668,7.311780822,0,10000008,28,12
04.2.29,0,1668,6.854794521,0,10000008,28,13
04.3.31,0,1668,7.311780822,0,10000008,28,14
04.4.30,0,1668,7.083287671,0,10000008,28,15
04.5.31,0,1668,7.311780822,0,10000008,28,16
04.6.30,0,1668,7.083287671,0,10000008,28,17
04.7.31,0,1668,7.311780822,0,10000008,28,18
04.8.31,0,1668,7.311780822,0,10000008,28,19
04.9.30,0,1668,7.083287671,0,10000008,28,20
04.10.31,0,1668,7.311780822,0,10000008,28,21
04.11.30,0,1668,7.083287671,0,10000008,28,22
04.12.31,0,1668,7.311780822,0,10000008,28,23
05.1.31,0,1668,7.311780822,0,10000008,28,24
05.2.28,0,1668,6.62630137,0,10000008,28,25
05.3.31,0,1668,7.311780822,0,10000008,28,26
05.4.30,0,1668,7.083287671,0,10000008,28,27
05.5.31,1668,0,7.311780822,0,10000008,28,28
03.1.31,0,2050,0,0,10000009,32,0
03.2.28,0,2050,8.143835616,0,10000009,32,1
03.3.31,0,2050,8.98630137,0,10000009,32,2
03.4.30,0,2050,8.705479452,0,10000009,32,3
03.5.31,0,2050,8.98630137,0,10000009,32,4
03.6.30,0,2050,8.705479452,0,10000009,32,5
03.7.31,0,2050,8.98630137,0,10000009,32,6
03.8.31,0,2050,8.98630137,0,10000009,32,7
03.9.30,0,2050,8.705479452,0,10000009,32,8
03.10.31,0,2050,8.98630137,0,10000009,32,9
03.11.30,0,2050,8.705479452,0,10000009,32,10
03.12.31,0,2050,8.98630137,0,10000009,32,11
04.1.31,0,2050,8.98630137,0,10000009,32,12
04.2.29,0,2050,8.424657534,0,10000009,32,13
04.3.31,0,2050,8.98630137,0,10000009,32,14
04.4.30,0,2050,8.705479452,0,10000009,32,15
04.5.31,0,2050,8.98630137,0,10000009,32,16
04.6.30,0,2050,8.705479452,0,10000009,32,17
04.7.31,0,2050,8.98630137,0,10000009,32,18
04.8.31,0,2050,8.98630137,0,10000009,32,19
04.9.30,0,2050,8.705479452,0,10000009,32,20
04.10.31,0,2050,8.98630137,0,10000009,32,21
04.11.30,0,2050,8.705479452,0,10000009,32,22
04.12.31,0,2050,8.98630137,0,10000009,32,23
05.1.31,0,2050,8.98630137,0,10000009,32,24
05.2.28,0,2050,8.143835616,0,10000009,32,25
05.3.31,0,2050,8.98630137,0,10000009,32,26
05.4.30,0,2050,8.705479452,0,10000009,32,27
05.5.31,0,2050,8.98630137,0,10000009,32,28
05.6.30,0,2050,8.705479452,0,10000009,32,29
05.7.31,0,2050,8.98630137,0,10000009,32,30
05.8.31,0,2050,8.98630137,0,10000009,32,31
05.9.30,2050,0,8.705479452,0,10000009,32,32
03.1.31,0,2325,0,0,10000010,17,0
03.2.28,0,2325,9.23630137,0,10000010,17,1
03.3.31,0,2325,10.19178082,0,10000010,17,2
03.4.30,0,2325,9.873287671,0,10000010,17,3
03.5.31,0,2325,10.19178082,0,10000010,17,4
03.6.30,0,2325,9.873287671,0,10000010,17,5
03.7.31,0,2325,10.19178082,0,10000010,17,6
03.8.31,0,2325,10.19178082,0,10000010,17,7
03.9.30,0,2325,9.873287671,0,10000010,17,8
03.10.31,0,2325,10.19178082,0,10000010,17,9
03.11.30,0,2325,9.873287671,0,10000010,17,10
03.12.31,0,2325,10.19178082,0,10000010,17,11
04.1.31,0,2325,10.19178082,0,10000010,17,12
04.2.29,0,2325,9.554794521,0,10000010,17,13
04.3.31,0,2325,10.19178082,0,10000010,17,14
04.4.30,0,2325,9.873287671,0,10000010,17,15
04.5.31,0,2325,10.19178082,0,10000010,17,16
04.6.30,2325,0,9.873287671,0,10000010,17,17
03.1.31,0,3073,0,0,10000011,33,0
03.2.28,0,3073,12.20780822,0,10000011,33,1
03.3.31,0,3073,13.47068493,0,10000011,33,2
03.4.30,0,3073,13.04972603,0,10000011,33,3
03.5.31,0,3073,13.47068493,0,10000011,33,4
03.6.30,0,3073,13.04972603,0,10000011,33,5
03.7.31,0,3073,13.47068493,0,10000011,33,6
03.8.31,0,3073,13.47068493,0,10000011,33,7
03.9.30,0,3073,13.04972603,0,10000011,33,8
03.10.31,0,3073,13.47068493,0,10000011,33,9
03.11.30,0,3073,13.04972603,0,10000011,33,10
03.12.31,0,3073,13.47068493,0,10000011,33,11
04.1.31,0,3073,13.47068493,0,10000011,33,12
04.2.29,0,3073,12.62876712,0,10000011,33,13
04.3.31,0,3073,13.47068493,0,10000011,33,14
04.4.30,0,3073,13.04972603,0,10000011,33,15
04.5.31,0,3073,13.47068493,0,10000011,33,16
04.6.30,0,3073,13.04972603,0,10000011,33,17
04.7.31,0,3073,13.47068493,0,10000011,33,18
04.8.31,0,3073,13.47068493,0,10000011,33,19
04.9.30,0,3073,13.04972603,0,10000011,33,20
04.10.31,0,3073,13.47068493,0,10000011,33,21
04.11.30,0,3073,13.04972603,0,10000011,33,22
04.12.31,0,3073,13.47068493,0,10000011,33,23
05.1.31,0,3073,13.47068493,0,10000011,33,24
05.2.28,0,3073,12.20780822,0,10000011,33,25
05.3.31,0,3073,13.47068493,0,10000011,33,26
05.4.30,0,3073,13.04972603,0,10000011,33,27
05.5.31,0,3073,13.47068493,0,10000011,33,28
05.6.30,0,3073,13.04972603,0,10000011,33,29
05.7.31,0,3073,13.47068493,0,10000011,33,30
05.8.31,0,3073,13.47068493,0,10000011,33,31
05.9.30,0,3073,13.04972603,0,10000011,33,32
05.10.31,3073,0,13.47068493,0,10000011,33,33
03.1.31,0,1125,0,0,10000012,36,0
03.2.28,0,1125,4.469178082,0,10000012,36,1
03.3.31,0,1125,4.931506849,0,10000012,36,2
03.4.30,0,1125,4.77739726,0,10000012,36,3
03.5.31,0,1125,4.931506849,0,10000012,36,4
03.6.30,0,1125,4.77739726,0,10000012,36,5
03.7.31,0,1125,4.931506849,0,10000012,36,6
03.8.31,0,1125,4.931506849,0,10000012,36,7
03.9.30,0,1125,4.77739726,0,10000012,36,8
03.10.31,0,1125,4.931506849,0,10000012,36,9
03.11.30,0,1125,4.77739726,0,10000012,36,10
03.12.31,0,1125,4.931506849,0,10000012,36,11
04.1.31,0,1125,4.931506849,0,10000012,36,12
04.2.29,0,1125,4.623287671,0,10000012,36,13
04.3.31,0,1125,4.931506849,0,10000012,36,14
04.4.30,0,1125,4.77739726,0,10000012,36,15
04.5.31,0,1125,4.931506849,0,10000012,36,16
04.6.30,0,1125,4.77739726,0,10000012,36,17
04.7.31,0,1125,4.931506849,0,10000012,36,18
04.8.31,0,1125,4.931506849,0,10000012,36,19
04.9.30,0,1125,4.77739726,0,10000012,36,20
04.10.31,0,1125,4.931506849,0,10000012,36,21
04.11.30,0,1125,4.77739726,0,10000012,36,22
04.12.31,0,1125,4.931506849,0,10000012,36,23
05.1.31,0,1125,4.931506849,0,10000012,36,24
05.2.28,0,1125,4.469178082,0,10000012,36,25
05.3.31,0,1125,4.931506849,0,10000012,36,26
05.4.30,0,1125,4.77739726,0,10000012,36,27
05.5.31,0,1125,4.931506849,0,10000012,36,28
05.6.30,0,1125,4.77739726,0,10000012,36,29
05.7.31,0,1125,4.931506849,0,10000012,36,30
05.8.31,0,1125,4.931506849,0,10000012,36,31
05.9.30,0,1125,4.77739726,0,10000012,36,32
05.10.31,0,1125,4.931506849,0,10000012,36,33
05.11.30,0,1125,4.77739726,0,10000012,36,34
05.12.31,0,1125,4.931506849,0,10000012,36,35
03.1.31,0,2645,0,0,10000013,21,0
03.2.28,0,2645,10.50753425,0,10000013,21,1
03.3.31,0,2645,11.59452055,0,10000013,21,2
03.4.30,2645,0,11.23219178,26.45,10000013,21,3
03.5.31,0,0,0,0,10000013,21,4
03.6.30,0,0,0,0,10000013,21,5
03.7.31,0,0,0,0,10000013,21,6
03.8.31,0,0,0,0,10000013,21,7
03.9.30,0,0,0,0,10000013,21,8
03.10.31,0,0,0,0,10000013,21,9
03.11.30,0,0,0,0,10000013,21,10
03.12.31,0,0,0,0,10000013,21,11
04.1.31,0,0,0,0,10000013,21,12
04.2.29,0,0,0,0,10000013,21,13
04.3.31,0,0,0,0,10000013,21,14
04.4.30,0,0,0,0,10000013,21,15
04.5.31,0,0,0,0,10000013,21,16
04.6.30,0,0,0,0,10000013,21,17
04.7.31,0,0,0,0,10000013,21,18
04.8.31,0,0,0,0,10000013,21,19
04.9.30,0,0,0,0,10000013,21,20
04.10.31,0,0,0,0,10000013,21,21
03.1.31,0,2096,0,0,10000014,10,0
03.2.28,0,2096,8.326575342,0,10000014,10,1
03.3.31,0,2096,9.187945205,0,10000014,10,2
03.4.30,0,2096,8.900821918,0,10000014,10,3
03.5.31,0,2096,9.187945205,0,10000014,10,4
03.6.30,0,2096,8.900821918,0,10000014,10,5
03.7.31,0,2096,9.187945205,0,10000014,10,6
03.8.31,0,2096,9.187945205,0,10000014,10,7
03.9.30,0,2096,8.900821918,0,10000014,10,8
03.10.31,0,2096,9.187945205,0,10000014,10,9
03.11.30,2096,0,8.900821918,0,10000014,10,10
03.1.31,0,1594,0,0,10000015,8,0
03.2.28,0,1594,6.332328767,0,10000015,8,1
03.3.31,1594,0,6.98739726,15.94,10000015,8,2
03.4.30,0,0,0,0,10000015,8,3
03.5.31,0,0,0,0,10000015,8,4
03.6.30,0,0,0,0,10000015,8,5
03.7.31,0,0,0,0,10000015,8,6
03.8.31,0,0,0,0,10000015,8,7
03.9.30,0,0,0,0,10000015,8,8
03.1.31,0,4956,0,0,10000016,7,0
03.2.28,0,4956,19.68821918,0,10000016,7,1
03.3.31,0,4956,21.72493151,0,10000016,7,2
03.4.30,0,4956,21.0460274,0,10000016,7,3
03.5.31,0,4956,21.72493151,0,10000016,7,4
03.6.30,0,4956,21.0460274,0,10000016,7,5
03.7.31,0,4956,21.72493151,0,10000016,7,6
03.8.31,4956,0,21.72493151,0,10000016,7,7
03.1.31,0,1225,0,0,10000017,7,0
03.2.28,0,1225,4.866438356,0,10000017,7,1
03.3.31,0,1225,5.369863014,0,10000017,7,2
03.4.30,0,1225,5.202054795,0,10000017,7,3
03.5.31,0,1225,5.369863014,0,10000017,7,4
03.6.30,0,1225,5.202054795,0,10000017,7,5
03.7.31,0,1225,5.369863014,0,10000017,7,6
03.8.31,1225,0,5.369863014,0,10000017,7,7
03.1.31,0,10675,0,0,10000018,6,0
03.2.28,0,10675,42.40753425,0,10000018,6,1
03.3.31,0,10675,46.79452055,0,10000018,6,2
03.4.30,0,10675,45.33219178,0,10000018,6,3
03.5.31,0,10675,46.79452055,0,10000018,6,4
03.6.30,0,10675,45.33219178,0,10000018,6,5
03.7.31,10675,0,46.79452055,0,10000018,6,6
03.1.31,0,1444,0,0,10000019,11,0
03.2.28,0,1444,5.736438356,0,10000019,11,1
03.3.31,0,1444,6.329863014,0,10000019,11,2
03.4.30,0,1444,6.132054795,0,10000019,11,3
03.5.31,0,1444,6.329863014,0,10000019,11,4
03.6.30,0,1444,6.132054795,0,10000019,11,5
03.7.31,0,1444,6.329863014,0,10000019,11,6
03.8.31,0,1444,6.329863014,0,10000019,11,7
03.9.30,0,1444,6.132054795,0,10000019,11,8
03.10.31,0,1444,6.329863014,0,10000019,11,9
03.11.30,0,1444,6.132054795,0,10000019,11,10
03.12.31,1444,0,6.329863014,0,10000019,11,11
03.1.31,0,3442,0,0,10000020,33,0
03.2.28,0,3442,13.67369863,0,10000020,33,1
03.3.31,0,3442,15.08821918,0,10000020,33,2
03.4.30,0,3442,14.61671233,0,10000020,33,3
03.5.31,0,3442,15.08821918,0,10000020,33,4
03.6.30,0,3442,14.61671233,0,10000020,33,5
03.7.31,0,3442,15.08821918,0,10000020,33,6
03.8.31,0,3442,15.08821918,0,10000020,33,7
03.9.30,0,3442,14.61671233,0,10000020,33,8
03.10.31,0,3442,15.08821918,0,10000020,33,9
03.11.30,0,3442,14.61671233,0,10000020,33,10
03.12.31,0,3442,15.08821918,0,10000020,33,11
04.1.31,0,3442,15.08821918,0,10000020,33,12
04.2.29,0,3442,14.14520548,0,10000020,33,13
04.3.31,0,3442,15.08821918,0,10000020,33,14
04.4.30,0,3442,14.61671233,0,10000020,33,15
04.5.31,0,3442,15.08821918,0,10000020,33,16
04.6.30,0,3442,14.61671233,0,10000020,33,17
04.7.31,0,3442,15.08821918,0,10000020,33,18
04.8.31,0,3442,15.08821918,0,10000020,33,19
04.9.30,0,3442,14.61671233,0,10000020,33,20
04.10.31,0,3442,15.08821918,0,10000020,33,21
04.11.30,0,3442,14.61671233,0,10000020,33,22
04.12.31,0,3442,15.08821918,0,10000020,33,23
05.1.31,0,3442,15.08821918,0,10000020,33,24
05.2.28,0,3442,13.67369863,0,10000020,33,25
05.3.31,0,3442,15.08821918,0,10000020,33,26
05.4.30,0,3442,14.61671233,0,10000020,33,27
05.5.31,0,3442,15.08821918,0,10000020,33,28
05.6.30,0,3442,14.61671233,0,10000020,33,29
05.7.31,0,3442,15.08821918,0,10000020,33,30
05.8.31,0,3442,15.08821918,0,10000020,33,31
05.9.30,0,3442,14.61671233,0,10000020,33,32
05.10.31,3442,0,15.08821918,0,10000020,33,33
03.1.31,0,5122,0,0,10000021,9,0
03.2.28,0,5122,20.34767123,0,10000021,9,1
03.3.31,0,5122,22.45260274,0,10000021,9,2
03.4.30,0,5122,21.7509589,0,10000021,9,3
03.5.31,0,5122,22.45260274,0,10000021,9,4
03.6.30,0,5122,21.7509589,0,10000021,9,5
03.7.31,0,5122,22.45260274,0,10000021,9,6
03.8.31,0,5122,22.45260274,0,10000021,9,7
03.9.30,0,5122,21.7509589,0,10000021,9,8
03.10.31,5122,0,22.45260274,0,10000021,9,9
03.1.31,0,1320,0,0,10000022,26,0
03.2.28,0,1320,5.243835616,0,10000022,26,1
03.3.31,1320,0,5.78630137,13.2,10000022,26,2
03.4.30,0,0,0,0,10000022,26,3
03.5.31,0,0,0,0,10000022,26,4
03.6.30,0,0,0,0,10000022,26,5
03.7.31,0,0,0,0,10000022,26,6
03.8.31,0,0,0,0,10000022,26,7
03.9.30,0,0,0,0,10000022,26,8
03.10.31,0,0,0,0,10000022,26,9
03.11.30,0,0,0,0,10000022,26,10
03.12.31,0,0,0,0,10000022,26,11
04.1.31,0,0,0,0,10000022,26,12
04.2.29,0,0,0,0,10000022,26,13
04.3.31,0,0,0,0,10000022,26,14
04.4.30,0,0,0,0,10000022,26,15
04.5.31,0,0,0,0,10000022,26,16
04.6.30,0,0,0,0,10000022,26,17
04.7.31,0,0,0,0,10000022,26,18
04.8.31,0,0,0,0,10000022,26,19
04.9.30,0,0,0,0,10000022,26,20
04.10.31,0,0,0,0,10000022,26,21
04.11.30,0,0,0,0,10000022,26,22
04.12.31,0,0,0,0,10000022,26,23
05.1.31,0,0,0,0,10000022,26,24
05.2.28,0,0,0,0,10000022,26,25
05.3.31,0,0,0,0,10000022,26,26
03.1.31,0,2015,0,0,10000023,5,0
03.2.28,0,2015,8.004794521,0,10000023,5,1
03.3.31,0,2015,8.832876712,0,10000023,5,2
03.4.30,0,2015,8.556849315,0,10000023,5,3
03.5.31,0,2015,8.832876712,0,10000023,5,4
03.6.30,2015,0,8.556849315,0,10000023,5,5
03.1.31,0,2326,0,0,10000024,22,0
03.2.28,0,2326,9.240273973,0,10000024,22,1
03.3.31,0,2326,10.19616438,0,10000024,22,2
03.4.30,0,2326,9.877534247,0,10000024,22,3
03.5.31,0,2326,10.19616438,0,10000024,22,4
03.6.30,0,2326,9.877534247,0,10000024,22,5
03.7.31,0,2326,10.19616438,0,10000024,22,6
03.8.31,0,2326,10.19616438,0,10000024,22,7
03.9.30,0,2326,9.877534247,0,10000024,22,8
03.10.31,0,2326,10.19616438,0,10000024,22,9
03.11.30,0,2326,9.877534247,0,10000024,22,10
03.12.31,0,2326,10.19616438,0,10000024,22,11
04.1.31,0,2326,10.19616438,0,10000024,22,12
04.2.29,0,2326,9.55890411,0,10000024,22,13
04.3.31,0,2326,10.19616438,0,10000024,22,14
04.4.30,0,2326,9.877534247,0,10000024,22,15
04.5.31,0,2326,10.19616438,0,10000024,22,16
04.6.30,0,2326,9.877534247,0,10000024,22,17
04.7.31,0,2326,10.19616438,0,10000024,22,18
04.8.31,0,2326,10.19616438,0,10000024,22,19
04.9.30,0,2326,9.877534247,0,10000024,22,20
04.10.31,0,2326,10.19616438,0,10000024,22,21
04.11.30,2326,0,9.877534247,0,10000024,22,22
03.1.31,0,1804,0,0,10000025,17,0
03.2.28,0,1804,7.166575342,0,10000025,17,1
03.3.31,0,1804,7.907945205,0,10000025,17,2
03.4.30,0,1804,7.660821918,0,10000025,17,3
03.5.31,0,1804,7.907945205,0,10000025,17,4
03.6.30,0,1804,7.660821918,0,10000025,17,5
03.7.31,0,1804,7.907945205,0,10000025,17,6
03.8.31,0,1804,7.907945205,0,10000025,17,7
03.9.30,0,1804,7.660821918,0,10000025,17,8
03.10.31,0,1804,7.907945205,0,10000025,17,9
03.11.30,0,1804,7.660821918,0,10000025,17,10
03.12.31,0,1804,7.907945205,0,10000025,17,11
04.1.31,0,1804,7.907945205,0,10000025,17,12
04.2.29,0,1804,7.41369863,0,10000025,17,13
04.3.31,0,1804,7.907945205,0,10000025,17,14
04.4.30,0,1804,7.660821918,0,10000025,17,15
04.5.31,0,1804,7.907945205,0,10000025,17,16
04.6.30,1804,0,7.660821918,0,10000025,17,17
03.1.31,0,7418,0,0,10000026,31,0
03.2.28,0,7418,29.46876712,0,10000026,31,1
03.3.31,0,7418,32.51726027,0,10000026,31,2
03.4.30,0,7418,31.50109589,0,10000026,31,3
03.5.31,0,7418,32.51726027,0,10000026,31,4
03.6.30,0,7418,31.50109589,0,10000026,31,5
03.7.31,0,7418,32.51726027,0,10000026,31,6
03.8.31,0,7418,32.51726027,0,10000026,31,7
03.9.30,0,7418,31.50109589,0,10000026,31,8
03.10.31,0,7418,32.51726027,0,10000026,31,9
03.11.30,0,7418,31.50109589,0,10000026,31,10
03.12.31,0,7418,32.51726027,0,10000026,31,11
04.1.31,0,7418,32.51726027,0,10000026,31,12
04.2.29,0,7418,30.48493151,0,10000026,31,13
04.3.31,0,7418,32.51726027,0,10000026,31,14
04.4.30,0,7418,31.50109589,0,10000026,31,15
04.5.31,0,7418,32.51726027,0,10000026,31,16
04.6.30,0,7418,31.50109589,0,10000026,31,17
04.7.31,0,7418,32.51726027,0,10000026,31,18
04.8.31,0,7418,32.51726027,0,10000026,31,19
04.9.30,0,7418,31.50109589,0,10000026,31,20
04.10.31,0,7418,32.51726027,0,10000026,31,21
04.11.30,0,7418,31.50109589,0,10000026,31,22
04.12.31,0,7418,32.51726027,0,10000026,31,23
05.1.31,0,7418,32.51726027,0,10000026,31,24
05.2.28,0,7418,29.46876712,0,10000026,31,25
05.3.31,0,7418,32.51726027,0,10000026,31,26
05.4.30,0,7418,31.50109589,0,10000026,31,27
05.5.31,0,7418,32.51726027,0,10000026,31,28
05.6.30,0,7418,31.50109589,0,10000026,31,29
05.7.31,0,7418,32.51726027,0,10000026,31,30
05.8.31,7418,0,32.51726027,0,10000026,31,31
03.1.31,0,11590,0,0,10000027,21,0
03.2.28,0,11590,46.04246575,0,10000027,21,1
03.3.31,0,11590,50.80547945,0,10000027,21,2
03.4.30,0,11590,49.21780822,0,10000027,21,3
03.5.31,0,11590,50.80547945,0,10000027,21,4
03.6.30,0,11590,49.21780822,0,10000027,21,5
03.7.31,0,11590,50.80547945,0,10000027,21,6
03.8.31,0,11590,50.80547945,0,10000027,21,7
03.9.30,0,11590,49.21780822,0,10000027,21,8
03.10.31,0,11590,50.80547945,0,10000027,21,9
03.11.30,0,11590,49.21780822,0,10000027,21,10
03.12.31,0,11590,50.80547945,0,10000027,21,11
04.1.31,0,11590,50.80547945,0,10000027,21,12
04.2.29,0,11590,47.63013699,0,10000027,21,13
04.3.31,0,11590,50.80547945,0,10000027,21,14
04.4.30,0,11590,49.21780822,0,10000027,21,15
04.5.31,0,11590,50.80547945,0,10000027,21,16
04.6.30,0,11590,49.21780822,0,10000027,21,17
04.7.31,0,11590,50.80547945,0,10000027,21,18
04.8.31,0,11590,50.80547945,0,10000027,21,19
04.9.30,0,11590,49.21780822,0,10000027,21,20
04.10.31,11590,0,50.80547945,0,10000027,21,21
03.1.31,0,2710,0,0,10000028,27,0
03.2.28,0,2710,10.76575342,0,10000028,27,1
03.3.31,0,2710,11.87945205,0,10000028,27,2
03.4.30,0,2710,11.50821918,0,10000028,27,3
03.5.31,0,2710,11.87945205,0,10000028,27,4
03.6.30,0,2710,11.50821918,0,10000028,27,5
03.7.31,0,2710,11.87945205,0,10000028,27,6
03.8.31,0,2710,11.87945205,0,10000028,27,7
03.9.30,0,2710,11.50821918,0,10000028,27,8
03.10.31,0,2710,11.87945205,0,10000028,27,9
03.11.30,0,2710,11.50821918,0,10000028,27,10
03.12.31,0,2710,11.87945205,0,10000028,27,11
04.1.31,0,2710,11.87945205,0,10000028,27,12
04.2.29,0,2710,11.1369863,0,10000028,27,13
04.3.31,0,2710,11.87945205,0,10000028,27,14
04.4.30,0,2710,11.50821918,0,10000028,27,15
04.5.31,0,2710,11.87945205,0,10000028,27,16
04.6.30,0,2710,11.50821918,0,10000028,27,17
04.7.31,0,2710,11.87945205,0,10000028,27,18
04.8.31,0,2710,11.87945205,0,10000028,27,19
04.9.30,0,2710,11.50821918,0,10000028,27,20
04.10.31,0,2710,11.87945205,0,10000028,27,21
04.11.30,0,2710,11.50821918,0,10000028,27,22
04.12.31,0,2710,11.87945205,0,10000028,27,23
05.1.31,0,2710,11.87945205,0,10000028,27,24
05.2.28,0,2710,10.76575342,0,10000028,27,25
05.3.31,0,2710,11.87945205,0,10000028,27,26
05.4.30,2710,0,11.50821918,0,10000028,27,27
03.1.31,0,1763,0,0,10000029,18,0
03.2.28,0,1763,7.00369863,0,10000029,18,1
03.3.31,0,1763,7.728219178,0,10000029,18,2
03.4.30,0,1763,7.486712329,0,10000029,18,3
03.5.31,0,1763,7.728219178,0,10000029,18,4
03.6.30,0,1763,7.486712329,0,10000029,18,5
03.7.31,0,1763,7.728219178,0,10000029,18,6
03.8.31,0,1763,7.728219178,0,10000029,18,7
03.9.30,0,1763,7.486712329,0,10000029,18,8
